price_billion,area_m2,bedrooms_num,district,direction,furniture_std,legal_std,floors_num,frontage_m,road_width_m
22.0,80.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
8.73,38.0,3.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
14.5,50.0,5.0,Nam Từ Liêm,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,5.0
18.5,50.0,6.0,Nam Từ Liêm,Tây - Bắc,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.0,10.0
9.5,40.0,4.0,Long Biên,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.5,3.5
12.3,55.0,5.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.3,2.5
13.5,40.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.8,3.0
24.7,72.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,8.0
9.8,35.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,2.0
12.1,30.0,5.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,6.0,5.0
5.65,32.0,3.0,Long Biên,Tây - Bắc,Cơ bản,Sổ đỏ/Sổ hồng,5.0,3.5,2.5
7.0,40.0,5.0,Nam Từ Liêm,Đông,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.6,2.5
13.5,35.0,2.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.5,5.0
7.3,35.0,4.0,Nam Từ Liêm,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.6,2.5
13.9,50.0,6.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,3.0
10.95,40.3,3.0,Thanh Xuân,Tây,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,2.5
39.0,60.0,6.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,10.0
29.0,70.0,6.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,6.0
6.2,55.0,4.0,Hoài Đức,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.6,3.25
14.3,50.0,5.0,Ba Đình,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
18.0,120.0,4.0,Khác,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,4.0,6.85,8.0
9.51,52.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,3.0
7.0,32.0,4.0,Long Biên,Không rõ,Không rõ,Không rõ,5.0,5.0,5.0
6.38,35.0,3.0,Hà Đông,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
3.5,45.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
5.95,30.2,4.0,Hà Đông,Nam,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.37,6.0
15.2,40.0,5.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.25,8.0
7.9,30.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,3.0
5.0,35.0,3.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
3.95,45.0,4.0,Hoài Đức,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.6,3.25
2.8,33.0,3.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,5.0,3.0
6.3,40.0,4.5,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,6.0,5.0
12.0,30.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
3.25,33.0,3.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
3.25,35.0,3.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
19.5,110.0,1.0,Long Biên,Không rõ,Không nội thất,Sổ đỏ/Sổ hồng,1.0,5.0,5.0
15.1,52.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,5.0
13.8,50.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,4.0
10.8,40.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
26.8,73.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,4.5,3.3
11.8,42.0,6.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
6.0,51.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,2.5
15.5,40.0,4.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
78.0,121.0,4.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,11.0,4.0
18.6,70.0,19.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
14.5,61.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
8.55,42.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
17.9,44.0,5.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.9,4.0
9.4,35.0,4.0,Đống Đa,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.5,3.3
11.5,50.14,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,3.3
12.5,45.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
9.7,42.0,4.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,6.0,5.0
28.0,78.0,5.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
16.0,37.0,5.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
8.55,42.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.5,3.3
20.3,45.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,4.0
26.0,65.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,3.3
9.3,31.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
9.7,46.5,5.0,Thanh Xuân,Không rõ,Không rõ,Không rõ,5.0,4.2,4.0
17.3,50.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,4.0
6.35,38.0,3.0,Hoài Đức,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,3.0
39.8,65.0,4.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,9.0,4.5,7.0
21.0,50.0,11.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,2.0
8.5,35.0,4.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.8,4.0
6.5,55.0,4.0,Khác,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.8,3.0
15.5,50.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
6.98,35.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,3.8,3.3
26.5,60.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
6.5,60.0,4.0,Đống Đa,Nam,Cơ bản,Sổ đỏ/Sổ hồng,4.0,3.0,5.0
26.5,60.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
27.0,58.0,4.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.3,4.6
14.0,52.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
26.5,60.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
6.98,35.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,3.8,3.3
10.5,37.0,3.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,6.6,3.0
13.8,47.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.5,5.0
8.5,50.0,5.0,Nam Từ Liêm,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.3,2.5
17.0,58.0,5.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,3.3
6.98,35.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,3.8,3.3
15.1,55.0,5.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.8,6.0
6.0,28.0,3.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
8.9,38.0,3.0,Đống Đa,Không rõ,Không rõ,Không rõ,4.0,11.0,3.0
3.8,22.0,4.0,Long Biên,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
16.3,38.0,4.0,Đống Đa,Không rõ,Không rõ,Không rõ,5.0,4.5,3.3
16.3,42.0,4.0,Đống Đa,Không rõ,Không rõ,Không rõ,5.0,4.5,3.3
13.0,40.0,7.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
15.6,70.0,2.0,Long Biên,Không rõ,Không nội thất,Sổ đỏ/Sổ hồng,1.0,5.0,10.0
15.0,52.0,5.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
15.9,80.0,17.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,3.3
9.5,32.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,3.0
8.8,31.0,3.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,4.0
9.55,30.0,4.0,Đống Đa,Không rõ,Không rõ,Không rõ,5.0,4.5,3.3
3.95,42.0,4.0,Hoài Đức,Đông,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.0,2.5
10.8,40.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.3
5.7,30.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,3.0
8.0,52.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
7.98,25.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.5,3.3
4.8,46.0,4.0,Hoài Đức,Không rõ,Cơ bản,Không rõ,4.0,4.6,2.5
7.3,30.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,2.5
5.95,30.0,1.0,Hà Đông,Không rõ,Không rõ,Không rõ,5.0,4.5,4.0
5.5,46.0,3.0,Hoài Đức,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,3.0,3.5,2.5
4.4,52.0,4.0,Hoài Đức,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,3.8,3.0
3.15,35.0,3.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,3.0,4.0,3.0
3.15,35.0,3.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,3.0,4.0,3.0
2.9,40.0,4.0,Khác,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,4.0,5.0
7.9,42.0,5.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
7.9,45.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
20.9,95.0,4.0,Long Biên,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,6.0,3.5
7.75,50.0,2.0,Long Biên,Không rõ,Không nội thất,Sổ đỏ/Sổ hồng,1.0,3.6,3.0
9.7,33.0,3.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
5.0,38.5,4.0,Khác,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.25,2.0
8.0,40.0,5.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
7.0,35.0,4.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.9,3.0
13.5,45.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.5,6.0
12.9,121.0,4.0,Long Biên,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,3.0,11.5,12.0
23.2,73.0,4.0,Long Biên,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,6.0
7.5,46.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
13.8,50.0,3.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.0,3.0
6.3,35.0,3.0,Hoài Đức,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.6,3.0
11.0,50.0,5.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,5.0,8.0
8.8,43.0,4.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.5,4.0
26.0,62.0,5.0,Cầu Giấy,Không rõ,Không rõ,Không rõ,6.0,4.8,6.0
7.0,36.0,3.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.8,3.0
12.0,56.0,3.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,4.5,3.0
14.3,50.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,6.3,3.0
8.0,40.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,9.0,3.0
26.5,89.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,8.0
26.0,60.0,4.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,5.0,4.0
17.0,73.0,17.0,Hai Bà Trưng,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
16.5,50.0,4.0,Ba Đình,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
12.3,52.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
78.8,93.0,5.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,8.0,5.0
14.5,43.0,3.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,5.0,4.5,6.0
9.9,42.0,7.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,3.0
13.95,70.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,5.0
8.75,35.0,3.0,Long Biên,Không rõ,Không rõ,Không rõ,5.0,5.0,5.0
7.3,38.0,3.0,Hai Bà Trưng,Không rõ,Không rõ,Không rõ,4.0,4.5,3.0
7.3,30.0,3.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,3.5,4.0
12.9,45.0,6.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
5.1,40.0,4.0,Hoài Đức,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,3.0
13.8,41.0,6.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.3,3.0
42.5,180.0,6.0,Long Biên,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,7.2,5.0
22.0,54.0,9.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
8.2,45.0,4.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.3
15.8,55.0,4.0,Ba Đình,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,3.0
16.0,41.0,3.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,4.0
6.8,36.0,3.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.8,3.0
7.0,36.0,5.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.0,3.0
19.3,60.0,4.0,Ba Đình,Không rõ,Không rõ,Không rõ,5.0,5.0,4.0
11.5,45.0,5.0,Cầu Giấy,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.8,6.0
12.5,45.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
6.4,48.0,3.0,Hà Đông,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,3.8,3.0
103.0,209.0,4.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,13.0,3.0
10.5,40.0,3.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,3.6,3.0
20.8,60.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,6.0,5.0
5.7,44.0,4.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,4.0
16.0,75.0,20.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,7.0,4.5,3.3
39.0,300.0,14.0,Bắc Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,8.0,6.0
36.0,85.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,6.0,10.0
13.5,42.0,6.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.8,3.0
12.99,40.0,3.0,Đống Đa,Không rõ,Không rõ,Không rõ,3.0,8.0,6.0
6.8,35.0,3.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,5.0,5.0
14.79,35.0,3.0,Đống Đa,Không rõ,Không nội thất,Sổ đỏ/Sổ hồng,5.0,4.0,5.0
47.39,80.0,8.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,8.0,18.0,8.0
13.8,46.0,6.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.8,3.0
14.0,55.0,11.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,7.0,6.0,5.0
8.6,30.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
18.8,45.0,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.0,10.0
14.8,60.0,3.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,3.8,8.0
11.0,40.0,4.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,10.0
28.0,90.0,14.0,Ba Đình,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,7.0,6.3,4.0
21.0,68.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
12.9,60.0,4.0,Long Biên,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,5.0,3.0
8.35,38.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.9,3.0
10.7,40.0,5.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,6.5,3.0
9.5,43.0,5.0,Nam Từ Liêm,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,3.5
13.0,40.0,3.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
7.5,41.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
6.8,35.0,3.0,Nam Từ Liêm,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,3.6,2.5
6.0,35.0,4.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
6.05,30.0,4.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
24.0,120.0,5.0,Tây Hồ,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,3.0,6.0,4.0
8.1,35.0,3.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,4.0
9.0,36.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,5.0
9.0,42.0,4.0,Hoàng Mai,Không rõ,Không rõ,Không rõ,5.0,4.25,4.0
13.5,69.0,5.0,Nam Từ Liêm,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.5,4.5,3.5
9.0,45.0,4.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,3.9,3.5
3.5,30.0,4.0,Hoài Đức,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.0,2.5
15.0,60.0,4.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0
7.5,100.0,3.0,Khác,Đông - Nam,Cơ bản,Sổ đỏ/Sổ hồng,3.0,4.9,8.0
6.85,35.0,3.0,Hai Bà Trưng,Tây - Bắc,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.0,2.0
7.0,65.0,5.0,Khác,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,2.0
13.5,47.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
14.5,47.0,6.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.0,3.0
14.8,40.0,4.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.5,3.0
13.7,50.0,10.0,Hoàng Mai,Đông - Nam,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
13.9,60.0,14.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,3.0
13.5,50.0,9.0,Hoàng Mai,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.2,4.0
8.5,35.0,5.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,5.0,4.0
12.95,50.0,5.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
7.9,43.0,4.0,Hoàng Mai,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.25,4.0
9.9,50.0,5.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,4.0
27.5,61.0,6.0,Tây Hồ,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,8.0,5.6,4.0
10.9,40.0,3.0,Thanh Xuân,Đông - Bắc,Không rõ,Sổ đỏ/Sổ hồng,6.0,4.0,3.0
45.0,99.0,4.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,7.3,4.0
9.8,32.0,4.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.55,4.0
11.5,42.0,6.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
15.8,48.0,4.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.8,4.0
6.7,36.0,3.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.0,4.0
35.0,70.0,4.0,Khác,Không rõ,Không rõ,Không rõ,6.0,3.9,4.0
7.0,42.0,6.0,Hà Đông,Tây - Bắc,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.1,3.0
25.0,99.0,5.0,Nam Từ Liêm,Tây - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,9.0,4.0
22.0,80.0,22.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.5,4.5,3.5
10.8,38.0,3.0,Long Biên,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,4.0,5.0,5.0
20.9,145.0,4.0,Long Biên,Không rõ,Không rõ,Không rõ,3.0,8.6,6.0
13.0,52.0,5.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.0,3.0
27.0,50.0,4.0,Đống Đa,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,7.0,4.0
10.2,36.0,3.0,Long Biên,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,3.8,5.0
16.7,88.0,18.0,Thanh Xuân,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,7.0,4.2,3.0
16.7,81.0,22.0,Đống Đa,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,8.0,4.5,3.3
24.3,80.0,4.0,Long Biên,Tây,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,8.0
14.8,70.0,5.0,Thanh Xuân,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,4.0,3.9,4.0
24.5,55.0,5.0,Thanh Xuân,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,6.5,8.0
7.1,33.0,3.0,Hai Bà Trưng,Đông - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,4.0,2.0
5.9,34.0,3.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.1,4.0
16.35,60.0,3.0,Hai Bà Trưng,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,3.0,4.7,3.0
11.3,32.0,3.0,Hai Bà Trưng,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,3.0
16.0,54.0,5.0,Tây Hồ,Nam,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,4.5,3.5
